####
# Wall Drawing matplotlib drawings/86_001_5.0m_10.0m_2500.png
#
# User input was Height(m): 5.0, Width(m): 10.0, Number of lines: 2500
#
#
x, y, degrees
5.3952, 4.0932, 176.89
4.9451, 3.6797, 43.59
3.8259, 3.1750, 197.13
4.3632, 2.7452, 300.58
0.8361, 3.1251, 124.49
7.1457, 2.7634, 21.96
8.3227, 4.0637, 36.36
2.3307, 3.9844, 266.02
7.4185, 3.7144, 252.56
8.2793, 3.5507, 203.15
7.4928, 4.9559, 218.81
2.3487, 1.6153, 203.68
4.3174, 0.9762, 74.71
7.3788, 4.4663, 86.91
8.2280, 3.5131, 284.26
1.2096, 1.8414, 110.77
7.2037, 0.1557, 229.02
9.7752, 4.8627, 55.07
6.0848, 3.8061, 188.91
7.7838, 2.8545, 265.95
9.1712, 0.1919, 180.64
7.8455, 4.0279, 38.23
6.9815, 2.6716, 194.86
2.9474, 1.5517, 240.27
4.4535, 2.5082, 194.38
5.8051, 1.2350, 272.59
2.0637, 1.3754, 318.39
6.7472, 2.7223, 53.34
6.4222, 2.4397, 287.83
2.1662, 3.3299, 228.61
2.9918, 0.5941, 18.57
8.3008, 3.4818, 110.60
0.3603, 2.2017, 115.99
3.5567, 4.6263, 294.19
6.3799, 4.3035, 166.86
4.9562, 0.4792, 215.67
6.8736, 1.5829, 233.09
6.9970, 4.8598, 43.64
2.8653, 0.9770, 79.28
7.6502, 0.7185, 191.18
6.7785, 3.3638, 85.33
0.2984, 4.5830, 259.72
2.1079, 4.0125, 177.78
9.0901, 3.8490, 288.43
2.8467, 0.0163, 199.72
0.6597, 3.0201, 302.44
3.7268, 4.2854, 115.13
2.3593, 3.9829, 99.54
7.1484, 2.3772, 132.09
4.7237, 1.6891, 205.79
1.3614, 1.2754, 175.54
7.2652, 0.5419, 54.26
7.5124, 2.7369, 122.90
6.4774, 2.7656, 173.49
1.3679, 1.5578, 39.48
2.1885, 3.4241, 259.85
4.9750, 4.5460, 300.39
7.1973, 2.5216, 7.28
5.3199, 0.0656, 166.52
3.3644, 2.0668, 187.13
6.2765, 4.1932, 342.08
3.0185, 1.0075, 254.35
3.1802, 0.4394, 47.43
7.1012, 1.9112, 111.68
6.1484, 0.5882, 173.98
8.9227, 2.6959, 298.29
4.4572, 3.3565, 136.80
6.5615, 4.8536, 313.39
5.0289, 4.1709, 280.94
6.9681, 3.6372, 67.34
0.4047, 0.2895, 25.97
0.2215, 4.2379, 94.64
7.3672, 3.1431, 170.62
4.6629, 2.2522, 14.31
3.9515, 3.9073, 7.96
4.0346, 3.0803, 63.81
6.5117, 2.2340, 110.59
4.0573, 4.5863, 253.18
1.1610, 1.4628, 261.70
2.4994, 1.6094, 236.68
5.1098, 3.1282, 254.93
4.7212, 0.0260, 150.67
6.6469, 0.7831, 317.46
2.3625, 0.1264, 18.06
3.4394, 2.1468, 207.30
4.5655, 1.1753, 314.06
0.4842, 3.3211, 130.02
3.9722, 2.5031, 95.63
0.9038, 4.1280, 178.13
5.8510, 0.9075, 297.78
2.9969, 1.0509, 86.67
0.3729, 1.8907, 293.26
4.5491, 2.5089, 8.46
9.2357, 2.9102, 260.13
5.3544, 3.8978, 228.09
9.6167, 2.8253, 254.29
7.3353, 2.1184, 309.93
9.3555, 2.2513, 302.73
5.1585, 3.6686, 43.77
0.3624, 1.3125, 331.66
0.9797, 2.0475, 81.54
7.9672, 2.4548, 228.76
3.8835, 2.5701, 142.24
8.6911, 1.3219, 287.67
4.5186, 1.3209, 115.00
8.9842, 4.5765, 87.25
4.2397, 4.3318, 172.97
4.0185, 4.5577, 346.83
2.1355, 0.7629, 79.11
9.3570, 0.6958, 250.02
6.2176, 1.6752, 322.04
8.7960, 0.5584, 253.61
0.9175, 4.5966, 204.15
0.6826, 4.0669, 44.98
0.9094, 0.1299, 57.02
8.8404, 2.0955, 2.53
0.8561, 2.0634, 312.87
4.3882, 2.6823, 45.27
4.4463, 4.8862, 46.92
1.3102, 0.4309, 239.46
0.6692, 4.3484, 263.26
6.3635, 4.8631, 106.76
6.6825, 0.3188, 216.24
6.7497, 1.7227, 338.29
6.4300, 4.2474, 150.62
8.3751, 4.1068, 147.64
5.8720, 1.9769, 54.37
6.3068, 2.9179, 140.80
6.1131, 1.3049, 202.70
1.4562, 0.1879, 243.89
4.6669, 0.9224, 103.82
8.6273, 4.8052, 109.50
7.7904, 2.8309, 256.51
8.4959, 2.3536, 269.44
9.6046, 4.4778, 140.53
5.3484, 0.1945, 91.77
7.8769, 2.7650, 234.39
5.6646, 2.4312, 110.63
5.2338, 4.1785, 304.67
5.4585, 2.9664, 121.73
8.1019, 3.5704, 245.80
4.0433, 0.5822, 201.43
0.3828, 4.8228, 320.13
3.1156, 3.7032, 150.80
4.3417, 4.9684, 323.42
5.2646, 0.1660, 153.41
3.3390, 3.7988, 355.01
0.7598, 4.1572, 35.25
0.3507, 3.2676, 178.47
6.3386, 3.8003, 19.10
1.1612, 4.8161, 168.17
2.7047, 3.3815, 107.25
8.2745, 4.0038, 347.37
3.5443, 1.0179, 36.09
6.1444, 0.3097, 358.17
2.8871, 1.5119, 61.13
4.9243, 1.0806, 35.15
8.5005, 1.3679, 176.06
5.5195, 4.2144, 354.51
6.1702, 2.7675, 74.66
1.4699, 0.1050, 182.11
5.3365, 3.2644, 317.23
7.5685, 2.0202, 40.91
7.8929, 4.1044, 149.75
2.8121, 3.5055, 298.65
5.8125, 0.7741, 252.97
3.2442, 0.6122, 40.63
1.2208, 1.2166, 128.92
3.6517, 2.9472, 70.67
1.3517, 0.8917, 120.58
1.3515, 4.4613, 258.13
9.5793, 0.6531, 299.03
3.0845, 0.5565, 251.78
1.4615, 3.7432, 351.05
1.5289, 3.2477, 323.71
5.5373, 1.1178, 326.91
5.9391, 3.3295, 311.66
2.9139, 0.2223, 310.29
2.3265, 4.7537, 243.38
6.7726, 0.8032, 114.03
3.3332, 2.7832, 201.74
2.2305, 2.7771, 156.78
7.4432, 3.8712, 218.86
3.7059, 1.2100, 124.46
9.4539, 3.2954, 317.48
9.3379, 3.6876, 49.39
3.5476, 1.5020, 305.91
0.1623, 0.3460, 25.37
7.3226, 0.9073, 310.27
3.1805, 3.5241, 89.49
0.8586, 1.1777, 313.75
6.8347, 2.2816, 235.99
2.8554, 0.5038, 336.23
5.5123, 3.8173, 47.31
4.1785, 2.3212, 52.49
4.1069, 2.4830, 338.47
1.6247, 4.3056, 180.44
8.1827, 4.3905, 168.61
9.6171, 1.5751, 197.86
8.6791, 2.0098, 164.77
5.2137, 1.2901, 215.38
3.0674, 4.5889, 352.94
3.1239, 1.4139, 246.97
9.3606, 1.7622, 222.10
2.7591, 3.3703, 146.98
9.7528, 2.2235, 251.52
4.6008, 0.2381, 237.75
6.9641, 2.7678, 283.53
4.8496, 3.0160, 292.16
5.2984, 1.0980, 165.06
9.5261, 0.8606, 188.81
8.2482, 4.6135, 301.57
6.7094, 0.9722, 39.27
8.2725, 1.8614, 80.42
4.5167, 0.3705, 327.83
1.2848, 4.2914, 202.31
5.2538, 0.9079, 228.42
4.6157, 2.1185, 355.38
4.2880, 3.8779, 268.55
0.1975, 4.1268, 221.43
5.2953, 0.3838, 224.69
7.2421, 4.6176, 295.23
2.8278, 3.4130, 91.22
5.2669, 2.2371, 148.45
2.9871, 1.3750, 220.33
0.6240, 0.7759, 48.72
4.7803, 2.5780, 312.56
7.9456, 4.5918, 329.00
4.1591, 1.1612, 179.95
9.9661, 4.5034, 210.42
3.4464, 2.4532, 136.71
2.0751, 2.5901, 120.25
9.5340, 4.1700, 67.87
0.3815, 0.1649, 15.56
7.9185, 1.6103, 280.12
3.5967, 0.4127, 68.14
8.7443, 4.7326, 148.92
1.9705, 2.6377, 110.67
6.6050, 0.9582, 185.20
8.5361, 1.2649, 246.62
3.3205, 2.0005, 335.18
4.9622, 0.3097, 151.88
9.4447, 2.8253, 88.20
6.6868, 1.6282, 247.20
3.1951, 2.0588, 225.59
2.8843, 4.4772, 205.60
2.9200, 0.3430, 311.54
0.7207, 1.9318, 175.81
3.3149, 0.0265, 35.65
1.9585, 3.5626, 132.60
8.8255, 2.1620, 96.39
1.8044, 1.7212, 145.88
5.4283, 4.5089, 177.31
0.0386, 0.5334, 220.62
1.5816, 3.5038, 229.93
0.3208, 1.7824, 182.84
8.1607, 4.9067, 292.79
9.8421, 0.0416, 203.56
1.5926, 2.1189, 119.88
4.1094, 2.3001, 6.00
6.4408, 1.1513, 203.25
9.2544, 2.0351, 69.41
3.5754, 2.9536, 278.02
4.6352, 0.6875, 355.08
7.7579, 0.1243, 227.95
5.6449, 4.3190, 252.21
1.1099, 2.1199, 313.33
1.2952, 1.6128, 318.45
0.5568, 4.6540, 286.82
0.8715, 1.9043, 340.00
7.3548, 1.1569, 36.73
6.3346, 1.3564, 61.27
7.7546, 2.2189, 35.99
6.7962, 3.0361, 78.47
3.3974, 2.7990, 23.38
5.8964, 1.3772, 23.90
4.5089, 0.5623, 63.04
9.5065, 1.7410, 60.25
2.4766, 4.9379, 245.96
5.0932, 4.9400, 310.14
0.1920, 3.8116, 300.46
8.4999, 2.7836, 73.05
5.0459, 4.9918, 101.65
1.2150, 2.2013, 36.49
1.8287, 3.3727, 79.51
5.2429, 3.4198, 333.65
1.3695, 1.8838, 26.37
7.2833, 4.5667, 16.70
5.3286, 0.8690, 111.34
8.4983, 0.1204, 4.68
8.0556, 4.0302, 325.53
4.4824, 4.5483, 20.24
3.8707, 4.1123, 135.35
8.9821, 0.9996, 298.09
4.3018, 1.2082, 294.88
0.8024, 4.0725, 178.89
7.0172, 3.8268, 282.31
4.8524, 4.6250, 150.32
0.0319, 0.7012, 320.78
6.3216, 2.5772, 234.09
6.9494, 2.4077, 177.55
6.2586, 1.8043, 35.19
7.1757, 2.1770, 153.06
1.1079, 2.9145, 174.09
9.0411, 1.9728, 69.50
9.3869, 2.2439, 127.56
9.3379, 1.1214, 317.23
2.6885, 0.6785, 22.61
6.2819, 0.2517, 167.28
0.6008, 4.6582, 272.42
1.7972, 1.5249, 165.96
2.8553, 4.9644, 168.71
0.7324, 1.0855, 98.82
8.0675, 3.1153, 229.72
5.7965, 2.3480, 68.04
6.1434, 0.9606, 68.73
0.8524, 1.4187, 3.72
4.7754, 4.4836, 275.84
9.5221, 0.4070, 51.23
8.1622, 2.0104, 111.76
0.4714, 1.9340, 267.45
6.3852, 3.1232, 101.80
6.5380, 2.6176, 103.47
3.7933, 2.6508, 7.88
2.1154, 2.2342, 231.30
3.9320, 3.3544, 294.87
8.4016, 2.7812, 297.23
3.2975, 0.9872, 62.70
0.9778, 1.5964, 21.61
3.0608, 3.4113, 288.99
3.6328, 1.5473, 3.80
3.2945, 4.4569, 96.26
6.3917, 4.5142, 357.12
6.1753, 4.9465, 254.66
2.8671, 4.8770, 190.48
2.5017, 3.2581, 286.86
4.4289, 1.0090, 173.27
9.5120, 3.9768, 190.95
8.0699, 2.4962, 306.53
9.8779, 4.6056, 273.13
8.9684, 3.4986, 262.59
6.2397, 2.7293, 238.64
8.8492, 2.0259, 13.98
6.5323, 3.5590, 18.81
1.1350, 4.4091, 187.21
2.3779, 3.2213, 254.48
4.9147, 3.3022, 51.90
2.1717, 4.5245, 228.24
3.3271, 4.1916, 82.70
6.5257, 1.6315, 178.78
5.8404, 4.0770, 201.64
2.8675, 1.8622, 322.14
6.8492, 1.8539, 260.74
3.2223, 4.9376, 117.75
5.3787, 0.9892, 21.07
0.6715, 0.4313, 283.48
3.3091, 4.4531, 263.75
7.6686, 1.8320, 233.86
7.4527, 0.8832, 52.79
3.9361, 3.4895, 105.98
9.1612, 1.7351, 240.49
9.0969, 3.8296, 173.23
7.3781, 1.1564, 121.70
4.7258, 0.5392, 94.47
7.6887, 0.9015, 213.74
4.4397, 0.5022, 102.79
0.2939, 0.9918, 273.87
7.0960, 0.9997, 302.06
0.2986, 2.3439, 305.23
6.1135, 2.9226, 103.79
4.5491, 1.6006, 258.60
3.1465, 2.7033, 200.55
7.8374, 4.6220, 229.27
0.2108, 4.1727, 329.50
3.2445, 4.3639, 68.54
8.8938, 3.5946, 113.64
5.4011, 3.7560, 35.85
2.7118, 3.4397, 44.94
0.6117, 2.0947, 219.74
2.5011, 3.0939, 270.86
2.7933, 3.7486, 155.44
4.4374, 1.3149, 21.89
1.3580, 1.0206, 229.55
5.0845, 3.8436, 50.08
9.8814, 3.3254, 168.99
7.8175, 3.5172, 35.11
0.6580, 1.9545, 78.03
8.6455, 2.0929, 58.18
0.9581, 2.4359, 96.05
8.6205, 2.0449, 215.20
2.6768, 2.3202, 60.47
3.7769, 2.1154, 355.89
6.9879, 1.0171, 291.57
6.7337, 4.3487, 110.03
7.3786, 0.1578, 227.93
8.5446, 4.6952, 257.10
2.9740, 3.9355, 2.09
9.0046, 4.6259, 249.90
6.0499, 1.9364, 307.01
3.4792, 3.7076, 192.47
1.9533, 1.7004, 350.14
3.1421, 4.2797, 355.75
6.0546, 0.7013, 45.80
8.2264, 2.0310, 170.45
2.6982, 1.0234, 230.87
2.0952, 4.1662, 183.32
0.2838, 0.1563, 127.16
0.6847, 0.4032, 340.35
4.4401, 0.4479, 70.54
5.6793, 4.5052, 248.30
8.6894, 0.7207, 158.18
8.4268, 0.4138, 0.54
8.0198, 0.1185, 101.98
9.7953, 0.2745, 67.19
0.3424, 2.7223, 207.53
6.6222, 0.1488, 19.30
3.7391, 2.5787, 344.22
5.7447, 1.5979, 75.87
6.3000, 1.6945, 190.32
3.3212, 4.5470, 181.65
4.4149, 3.8559, 97.23
4.2367, 0.6376, 102.49
3.8794, 4.1421, 26.61
7.1747, 2.2046, 328.69
1.0438, 0.9843, 198.34
6.6506, 4.9209, 327.20
6.8506, 4.7835, 78.93
0.5494, 1.7683, 255.63
1.2830, 2.3036, 178.35
2.8396, 1.7761, 345.79
0.0586, 1.1228, 43.07
0.0268, 1.0589, 257.50
2.1570, 0.3222, 42.24
2.3087, 2.3491, 245.51
3.1132, 3.3828, 68.45
9.6767, 2.9216, 104.22
5.5331, 1.9287, 199.97
6.6288, 2.1748, 175.85
2.8478, 3.0762, 10.85
6.7283, 3.5066, 299.04
2.8919, 2.1842, 64.65
9.0762, 4.3858, 259.96
9.6052, 0.8707, 10.57
5.4538, 1.0464, 63.41
9.2529, 2.3221, 320.32
7.6572, 1.6891, 28.51
7.8029, 4.4811, 351.16
1.7202, 4.2654, 29.64
1.1365, 4.9668, 196.18
7.1193, 0.2363, 197.61
9.0211, 2.6446, 96.67
0.4302, 4.8112, 312.57
2.2322, 0.6317, 37.59
6.2613, 2.4505, 118.64
4.2198, 0.6973, 117.08
5.0366, 4.7219, 98.79
1.6723, 2.0680, 48.56
1.5768, 4.9921, 116.11
1.8117, 0.9854, 97.14
5.6703, 4.9353, 41.94
4.3339, 1.2705, 27.93
9.1855, 2.2714, 344.93
7.2113, 1.0065, 15.04
1.1299, 3.4127, 306.05
1.8174, 0.8494, 333.43
2.0760, 2.5361, 125.22
6.3751, 4.0314, 234.15
4.9495, 2.2738, 330.16
4.1448, 1.4859, 45.24
0.2595, 4.0722, 109.93
1.8750, 0.4909, 231.82
5.4899, 3.2355, 222.94
0.6693, 0.8169, 247.43
5.9606, 0.7791, 75.50
4.9960, 1.0504, 298.93
3.2083, 1.1313, 113.42
2.0451, 1.7400, 136.59
9.7485, 3.6234, 121.94
5.2970, 4.0939, 307.79
6.7648, 0.7991, 165.73
7.3014, 2.9998, 170.51
6.9359, 1.1205, 188.98
2.6609, 3.6869, 250.55
5.5215, 4.7103, 245.47
0.9709, 4.3892, 151.55
1.0398, 2.6103, 271.54
3.3770, 1.7918, 135.17
6.8223, 3.8770, 60.31
7.1321, 1.6818, 160.23
7.3097, 3.7450, 340.45
3.3746, 1.4408, 202.63
9.3389, 2.5148, 265.43
7.4238, 1.1650, 316.54
9.3451, 2.5076, 11.29
5.6174, 0.7897, 250.64
7.0900, 3.3346, 314.05
0.8397, 4.4392, 247.26
9.4062, 3.2916, 18.94
8.4431, 3.7621, 162.94
2.5864, 0.5582, 53.44
4.6598, 0.0836, 202.07
6.2424, 0.2013, 263.30
2.8428, 0.5202, 178.23
2.3656, 3.9008, 157.89
1.1380, 4.1608, 43.12
9.3403, 3.0062, 233.74
4.1917, 1.6979, 276.84
1.6622, 0.9075, 300.13
7.4100, 1.9443, 12.53
2.9066, 3.8801, 211.95
8.2175, 3.7310, 50.02
6.3511, 3.6827, 234.17
0.1155, 3.8491, 163.11
6.1622, 0.4465, 78.42
6.7129, 3.9428, 303.46
0.0140, 3.0457, 105.58
7.4881, 2.2279, 275.54
3.5803, 1.6318, 179.36
4.0551, 0.7823, 4.63
1.9385, 2.3635, 40.54
7.1279, 0.9940, 350.33
3.7539, 0.7534, 111.80
4.5991, 3.7859, 270.31
5.5857, 2.6684, 215.15
3.9870, 4.8765, 3.63
7.1034, 2.8533, 82.00
1.5150, 0.3793, 134.38
2.9286, 0.5162, 65.25
0.2555, 2.5659, 260.39
1.6198, 4.5467, 355.19
9.4482, 2.7042, 212.10
0.7233, 0.9506, 253.87
7.8207, 1.0397, 322.72
8.5278, 2.1594, 135.45
8.0036, 4.7551, 296.93
8.6736, 0.6468, 87.88
5.4929, 2.6961, 10.69
4.9953, 2.1725, 271.78
6.5491, 1.2004, 97.30
0.5279, 1.5163, 177.15
8.6820, 3.4039, 328.98
1.1709, 3.2475, 120.18
9.0710, 4.1951, 150.25
2.8470, 4.6988, 344.11
0.1117, 0.0483, 90.45
0.1787, 4.7574, 303.86
8.0206, 2.1642, 359.43
5.1502, 1.6057, 349.29
5.6489, 3.0770, 190.22
3.4465, 2.6674, 145.22
5.7552, 0.2738, 14.66
4.7552, 0.0448, 113.54
8.6880, 0.8735, 149.89
5.3494, 0.4757, 287.88
4.9452, 2.5313, 155.55
1.3253, 4.9580, 212.85
0.0899, 4.8670, 179.89
4.8281, 0.2423, 233.20
9.8559, 1.3975, 55.73
8.8629, 2.9106, 235.35
6.1488, 3.9865, 283.13
8.8514, 1.8124, 234.66
4.3139, 3.1211, 16.24
8.4242, 3.8106, 133.28
0.2559, 4.3057, 299.84
1.5764, 1.3578, 329.64
1.6539, 4.2526, 173.89
1.1638, 2.4612, 256.66
0.5374, 3.2548, 198.54
0.2357, 3.0780, 274.45
7.2645, 0.6539, 302.66
9.9209, 4.6768, 309.78
3.0674, 4.8418, 45.45
5.4203, 2.5692, 80.18
5.1131, 2.8435, 350.31
0.4890, 0.6763, 168.06
1.1869, 2.9707, 320.43
2.8331, 2.5522, 115.14
3.7118, 3.1177, 127.51
8.3340, 1.7772, 81.27
7.2760, 3.6465, 232.39
9.0260, 1.8954, 1.04
2.8550, 1.9368, 75.12
7.9697, 1.2125, 92.69
9.9649, 1.8461, 46.37
5.4444, 3.1832, 29.98
2.7796, 1.5021, 311.69
6.6965, 0.6872, 113.49
8.3508, 1.6505, 91.62
5.2039, 4.2285, 103.77
9.9323, 0.6396, 278.44
7.0816, 3.6555, 56.01
4.1400, 4.8541, 139.36
3.4632, 2.8197, 338.24
0.7374, 3.1230, 162.50
3.9129, 3.4926, 346.20
8.2321, 2.6104, 209.65
8.0175, 2.7019, 142.50
2.4893, 2.8472, 318.96
4.5061, 4.9663, 79.08
5.2980, 2.1895, 356.96
7.9857, 3.7373, 256.03
3.8198, 4.8796, 265.72
1.8447, 2.6992, 208.86
3.2952, 1.6152, 318.46
5.7392, 1.0194, 308.36
7.2377, 3.7855, 186.51
0.1263, 4.9267, 138.67
8.6625, 0.3861, 251.00
2.6850, 0.0569, 305.58
0.2303, 2.1348, 230.89
9.5081, 0.5742, 26.62
0.1096, 3.2449, 190.02
3.0015, 3.0289, 211.55
3.8047, 4.9642, 168.93
2.4519, 0.0122, 337.68
6.9188, 2.1292, 206.96
2.0260, 2.4485, 201.89
0.2193, 2.4566, 72.41
7.7976, 1.4918, 195.47
8.0229, 3.2318, 200.17
9.4819, 3.4423, 156.44
6.5428, 1.5233, 54.73
3.4837, 4.4332, 326.65
2.5221, 2.0787, 50.14
7.9322, 1.3520, 92.69
6.6415, 2.3428, 169.98
8.0376, 2.3687, 284.54
0.5250, 1.7426, 163.29
8.8718, 4.2421, 95.42
5.1296, 0.8862, 92.04
8.9386, 3.4526, 333.20
5.3432, 0.1567, 158.83
6.8438, 2.7390, 142.28
3.3530, 1.3319, 60.47
6.2794, 3.8553, 237.12
5.0236, 3.6095, 104.80
9.9870, 2.7723, 204.22
1.3487, 2.9484, 32.71
1.6431, 1.6342, 336.65
3.6999, 4.9155, 49.31
9.1079, 0.3719, 97.79
7.8119, 0.3543, 35.80
0.6329, 0.9623, 246.88
5.8248, 3.9674, 99.13
8.7130, 2.7672, 319.79
9.8700, 2.5363, 113.14
0.5437, 4.3444, 8.21
6.6750, 0.6191, 176.24
9.9577, 3.6031, 56.43
6.7522, 0.4753, 29.84
5.3999, 4.9620, 44.24
4.9127, 0.0494, 31.75
2.6182, 4.6871, 320.56
6.8197, 4.7418, 189.19
7.2838, 3.4310, 270.49
7.6735, 4.6866, 8.70
1.9741, 1.5089, 276.62
6.6687, 3.3540, 214.00
3.0667, 2.1677, 65.46
3.3944, 4.1816, 357.29
8.4648, 2.4610, 52.00
1.3831, 4.7061, 97.48
6.0712, 2.6482, 91.00
9.3839, 1.5561, 17.89
7.9952, 1.2717, 114.49
6.5006, 0.8668, 32.72
4.1398, 4.8659, 248.02
1.4739, 2.2509, 315.19
1.3053, 3.3335, 36.07
5.9947, 1.3116, 345.60
5.5013, 3.0374, 271.64
9.2103, 2.9250, 169.85
8.6613, 0.1857, 106.03
1.9542, 0.2284, 237.41
8.3899, 1.0570, 251.82
9.9172, 4.9077, 301.77
3.6661, 0.6591, 68.14
3.1367, 2.2191, 184.64
5.8385, 2.0194, 273.66
8.8742, 4.0376, 223.72
3.6989, 3.9547, 275.66
8.4243, 4.2793, 160.30
3.0442, 1.5554, 145.39
1.7225, 2.6654, 204.52
8.1477, 3.7513, 2.67
8.4378, 1.8539, 33.83
3.9462, 2.8807, 42.02
0.0441, 3.2193, 34.51
1.0695, 3.1715, 150.81
1.4116, 3.3586, 31.07
9.7013, 3.1956, 205.25
8.3255, 0.5281, 309.95
9.5753, 0.2021, 291.33
1.7777, 1.1612, 193.27
7.3693, 4.7953, 89.60
6.3325, 3.5764, 215.86
7.1495, 0.5328, 115.80
9.7068, 3.1966, 245.48
4.5194, 0.6867, 347.78
0.0108, 0.0974, 305.01
7.3935, 2.8840, 325.88
2.1340, 0.2272, 171.54
9.1889, 4.0733, 295.53
1.9183, 2.9180, 22.07
1.3167, 1.8909, 315.44
5.2509, 2.1652, 232.03
3.9700, 2.6186, 258.08
4.8935, 0.1359, 132.18
0.9244, 4.9491, 268.62
3.8801, 1.3940, 329.46
5.5367, 1.6959, 110.27
1.3424, 1.9676, 163.36
1.9641, 3.7584, 58.22
2.2855, 4.3948, 85.29
5.2720, 3.7733, 248.90
1.1160, 0.8867, 224.14
4.5476, 4.6064, 167.97
0.0087, 3.1565, 322.61
5.8719, 4.7419, 246.99
9.4377, 2.9151, 56.48
4.6239, 2.7496, 228.41
6.9560, 1.9227, 36.21
8.9782, 1.6380, 114.66
4.2292, 1.3312, 192.01
1.1424, 0.0295, 150.31
1.8776, 2.4861, 212.69
2.6049, 1.8156, 348.24
7.7815, 0.8080, 20.59
0.5719, 1.3984, 72.18
3.1837, 2.0199, 324.50
1.7306, 0.2623, 142.03
7.9221, 4.0228, 112.84
0.4757, 2.2154, 356.68
9.6297, 1.2065, 172.81
6.6640, 3.8700, 279.69
5.1505, 3.9752, 176.69
2.8087, 4.4982, 112.18
3.2128, 3.9557, 217.17
7.7462, 4.4271, 349.32
6.7527, 2.0018, 142.13
0.5173, 4.4159, 197.34
8.5683, 0.1183, 140.89
5.2735, 4.5225, 260.71
0.7315, 4.2522, 20.39
9.3248, 1.4413, 359.14
4.6757, 2.6275, 307.91
6.9130, 3.2568, 75.37
8.2757, 2.5102, 251.97
9.6001, 3.0114, 186.44
3.2980, 0.3612, 144.16
4.4106, 1.4669, 336.34
1.5223, 2.2794, 129.68
9.3997, 1.3692, 261.88
5.4130, 3.5609, 74.67
0.7542, 1.8009, 270.38
0.4924, 3.8209, 325.62
1.7659, 3.7959, 281.09
6.9987, 0.5056, 283.85
5.6475, 2.3297, 13.98
9.8508, 2.6288, 147.49
1.7932, 1.0013, 117.11
6.2176, 3.0389, 125.60
8.0856, 2.0141, 211.30
0.9412, 1.7572, 187.09
2.9236, 2.1051, 340.28
4.3407, 0.5193, 214.66
